ga_session_id,user_id,country,device,session_start,session_end,events_count,add_to_cart_count,begin_checkout_count,purchase_count,converted,session_duration_seconds,session_revenue
321,4175,IN,mobile,2020-12-09,2020-12-09,252,228,22,2,TRUE,1429,46
322,22342,CH,desktop,2020-12-16,2020-12-16,252,216,32,4,TRUE,1052,88
323,15440,IN,mobile,2020-12-11,2020-12-11,252,240,12,0,FALSE,957,0
324,27408,US,tablet,2020-12-18,2020-12-18,252,252,0,0,FALSE,350,0
325,27346,CN,desktop,2020-12-04,2020-12-04,252,252,0,0,FALSE,669,0
326,888,TW,mobile,2020-12-06,2020-12-06,252,252,0,0,FALSE,1226,0
327,24682,SG,desktop,2021-01-02,2021-01-02,252,252,0,0,FALSE,421,0
328,6676,US,desktop,2021-01-02,2021-01-02,252,252,0,0,FALSE,486,0
329,30336,CN,mobile,2020-12-29,2020-12-29,252,252,0,0,FALSE,2286,0
330,7023,CA,desktop,2020-12-23,2020-12-23,252,252,0,0,FALSE,950,0
331,14461,SE,mobile,2020-11-28,2020-11-28,252,252,0,0,FALSE,671,0
332,8429,TR,desktop,2020-12-22,2020-12-22,252,252,0,0,FALSE,497,0
333,24458,DE,desktop,2020-12-08,2020-12-08,252,252,0,0,FALSE,1050,0
334,10143,FR,mobile,2020-12-08,2020-12-08,252,252,0,0,FALSE,1795,0
335,3865,PE,mobile,2020-11-26,2020-11-26,251,239,10,2,TRUE,1517,20
336,15094,DE,desktop,2020-12-03,2020-12-03,251,224,18,9,TRUE,1347,88
337,25988,IN,mobile,2020-12-03,2020-12-03,251,186,60,5,TRUE,980,105
338,3733,GB,mobile,2020-11-30,2020-11-30,251,251,0,0,FALSE,1161,0
339,8570,MY,desktop,2020-12-11,2020-12-11,249,211,32,6,TRUE,1174,121
340,10273,AU,mobile,2021-01-07,2021-01-07,249,228,18,3,TRUE,2267,87
341,28867,US,desktop,2020-11-28,2020-11-28,249,229,10,10,TRUE,1987,166
342,30811,FR,desktop,2021-01-21,2021-01-21,248,204,33,11,TRUE,1724,85
343,22240,IN,desktop,2020-12-02,2020-12-02,248,239,6,3,TRUE,1830,48
344,164,US,desktop,2020-12-28,2020-12-28,248,210,33,5,TRUE,747,61
345,12461,US,desktop,2020-12-16,2020-12-16,248,187,52,9,TRUE,1628,186
346,10334,CA,desktop,2021-01-06,2021-01-06,248,240,6,2,TRUE,801,22
347,14361,US,desktop,2020-12-18,2020-12-18,248,239,9,0,FALSE,472,0
348,1298,US,mobile,2020-12-02,2020-12-02,248,120,128,0,FALSE,1421,0
349,22314,PL,desktop,2020-12-23,2020-12-23,247,205,36,6,TRUE,540,147
350,7135,US,desktop,2020-11-28,2020-11-28,247,205,28,14,TRUE,1620,63
351,21500,IN,desktop,2020-11-28,2020-11-28,246,240,3,3,TRUE,1043,61
352,603,US,mobile,2020-11-28,2020-11-28,246,220,13,13,TRUE,2202,150
353,32381,PL,mobile,2020-12-18,2020-12-18,246,228,18,0,FALSE,1628,0
354,16640,US,desktop,2021-01-20,2021-01-20,246,168,78,0,FALSE,1689,0
355,6200,US,mobile,2020-12-02,2020-12-02,246,216,30,0,FALSE,948,0
356,13677,US,desktop,2020-12-08,2020-12-08,245,211,34,0,FALSE,444,0
357,5633,AT,desktop,2021-01-12,2021-01-12,245,245,0,0,FALSE,1597,0
358,6175,US,desktop,2020-12-02,2020-12-02,244,228,14,2,TRUE,2443,16
360,219,IN,desktop,2020-12-29,2020-12-29,244,240,3,1,TRUE,466,92
361,24353,CH,desktop,2020-12-23,2020-12-23,244,204,36,4,TRUE,931,61
362,28667,DE,desktop,2020-12-16,2020-12-16,244,232,8,4,TRUE,1109,54
363,3504,US,mobile,2020-11-28,2020-11-28,244,222,22,0,FALSE,2156,0
364,4630,US,mobile,2021-01-28,2021-01-28,244,244,0,0,FALSE,1177,0
365,14904,SE,mobile,2020-12-09,2020-12-09,243,240,2,1,TRUE,1424,16
366,31245,DE,desktop,2021-01-03,2021-01-03,243,180,54,9,TRUE,1299,218
367,5845,IN,mobile,2020-12-23,2020-12-23,243,180,60,3,TRUE,1591,33
368,14907,US,tablet,2020-12-08,2020-12-08,243,228,10,5,TRUE,773,380
369,29611,CA,desktop,2020-12-25,2020-12-25,243,240,3,0,FALSE,995,0
370,15417,US,desktop,2021-01-11,2021-01-11,243,204,39,0,FALSE,2157,0
371,32174,US,desktop,2020-12-10,2020-12-10,242,198,38,6,TRUE,1922,40
372,13436,US,desktop,2021-01-18,2021-01-18,242,242,0,0,FALSE,561,0
373,28949,IN,desktop,2020-11-29,2020-11-29,241,187,48,6,TRUE,4621,186
374,18800,US,mobile,2020-12-04,2020-12-04,241,241,0,0,FALSE,656,0
375,22036,KR,desktop,2020-12-09,2020-12-09,240,168,68,4,TRUE,1950,70
376,11809,MX,mobile,2020-12-05,2020-12-05,240,228,8,4,TRUE,4752,71
377,14776,GB,desktop,2020-12-06,2020-12-06,240,177,56,7,TRUE,4046,155
378,773,CN,desktop,2021-01-05,2021-01-05,240,210,30,0,FALSE,2914,0
379,31563,US,mobile,2020-12-13,2020-12-13,240,228,12,0,FALSE,3598,0
380,29759,US,desktop,2020-12-05,2020-12-05,240,240,0,0,FALSE,747,0
381,97,GB,desktop,2020-11-30,2020-11-30,240,240,0,0,FALSE,1633,0
382,20155,IQ,desktop,2020-12-21,2020-12-21,240,240,0,0,FALSE,762,0
383,15928,US,mobile,2020-12-13,2020-12-13,240,240,0,0,FALSE,671,0
384,27169,US,desktop,2020-12-19,2020-12-19,240,240,0,0,FALSE,1074,0
385,25146,US,mobile,2020-11-28,2020-11-28,240,240,0,0,FALSE,626,0
386,26459,US,desktop,2020-12-22,2020-12-22,240,240,0,0,FALSE,2172,0
387,23218,US,mobile,2020-12-16,2020-12-16,240,240,0,0,FALSE,669,0
388,12414,IN,mobile,2020-12-15,2020-12-15,240,240,0,0,FALSE,712,0
389,2347,CA,desktop,2020-12-31,2020-12-31,239,186,51,2,TRUE,3843,79
390,32207,DK,mobile,2021-01-20,2021-01-20,239,204,33,2,TRUE,2231,99
391,4172,UA,mobile,2020-12-10,2020-12-10,239,227,10,2,TRUE,2801,33
392,366,ID,desktop,2021-01-08,2021-01-08,239,203,33,3,TRUE,1947,71
393,28287,US,mobile,2021-01-06,2021-01-06,239,235,3,1,TRUE,656,55
394,24323,US,desktop,2021-01-20,2021-01-20,239,239,0,0,FALSE,1810,0
395,6937,US,mobile,2020-12-10,2020-12-10,238,188,46,4,TRUE,2662,44
396,20522,US,tablet,2020-12-01,2020-12-01,238,238,0,0,FALSE,1684,0
397,14695,AU,desktop,2020-11-26,2020-11-26,237,229,4,4,TRUE,1674,36
398,18455,BR,mobile,2020-12-04,2020-12-04,237,154,74,9,TRUE,2823,159
399,17970,PE,desktop,2021-01-09,2021-01-09,237,228,9,0,FALSE,996,0
400,8135,PE,desktop,2020-12-13,2020-12-13,237,237,0,0,FALSE,531,0
401,16817,MY,desktop,2020-11-27,2020-11-27,237,237,0,0,FALSE,1383,0
402,26867,US,desktop,2020-12-15,2020-12-15,236,145,86,5,TRUE,2733,66
403,29383,IN,mobile,2020-12-09,2020-12-09,236,211,20,5,TRUE,1204,90
404,19892,US,desktop,2021-01-25,2021-01-25,236,216,15,5,TRUE,1946,36
405,7426,US,desktop,2020-12-28,2020-12-28,236,144,87,5,TRUE,2287,23
406,22744,GB,desktop,2020-12-22,2020-12-22,236,180,48,8,TRUE,2122,318
407,28093,US,desktop,2020-12-08,2020-12-08,236,168,62,6,TRUE,1290,83
408,14937,GB,mobile,2020-12-14,2020-12-14,236,204,26,6,TRUE,4134,152
409,3744,ES,mobile,2020-11-27,2020-11-27,236,204,24,8,TRUE,1138,30
410,4985,US,mobile,2020-12-11,2020-12-11,236,228,8,0,FALSE,4159,0
411,30477,US,desktop,2020-12-15,2020-12-15,234,228,4,2,TRUE,1884,54
412,22478,BE,mobile,2020-12-05,2020-12-05,234,228,4,2,TRUE,1074,95
413,6,IN,desktop,2020-12-13,2020-12-13,234,228,4,2,TRUE,834,54
414,17870,IN,desktop,2020-12-16,2020-12-16,234,216,12,6,TRUE,1032,84
415,14227,IN,desktop,2021-01-14,2021-01-14,234,228,6,0,FALSE,2850,0
416,24202,IN,desktop,2020-12-17,2020-12-17,234,234,0,0,FALSE,732,0
417,21728,US,desktop,2020-12-11,2020-12-11,233,203,20,10,TRUE,686,131
418,6712,IN,desktop,2020-12-18,2020-12-18,232,216,12,4,TRUE,1006,66
419,30471,IT,desktop,2020-12-16,2020-12-16,232,144,76,12,TRUE,1673,71
420,24458,DE,desktop,2020-12-10,2020-12-10,231,180,34,17,TRUE,2821,109
421,8217,IQ,desktop,2020-12-05,2020-12-05,231,204,18,9,TRUE,2692,158
422,8445,AU,desktop,2020-12-22,2020-12-22,231,84,147,0,FALSE,1968,0
423,12945,US,desktop,2020-12-25,2020-12-25,230,216,12,2,TRUE,1031,54
424,30077,DO,desktop,2020-12-22,2020-12-22,230,190,36,4,TRUE,1206,30
425,17512,US,mobile,2021-01-24,2021-01-24,230,162,51,17,TRUE,876,250
426,466,IN,desktop,2020-12-10,2020-12-10,229,159,62,8,TRUE,4081,162
427,2566,US,desktop,2020-12-16,2020-12-16,229,204,22,3,TRUE,1270,26
428,754,US,desktop,2020-11-28,2020-11-28,228,204,12,12,TRUE,2335,154
429,25398,ES,desktop,2020-12-18,2020-12-18,228,228,0,0,FALSE,685,0
430,16513,US,desktop,2020-12-04,2020-12-04,228,228,0,0,FALSE,1001,0
431,25983,US,tablet,2020-12-03,2020-12-03,228,228,0,0,FALSE,1319,0
432,3665,US,desktop,2020-11-30,2020-11-30,228,228,0,0,FALSE,491,0
433,23795,IN,mobile,2020-12-21,2020-12-21,228,228,0,0,FALSE,1448,0
434,23429,US,desktop,2020-12-17,2020-12-17,228,228,0,0,FALSE,1060,0
435,31494,US,mobile,2020-12-17,2020-12-17,228,228,0,0,FALSE,704,0
436,28462,US,mobile,2021-01-13,2021-01-13,228,228,0,0,FALSE,573,0
437,4331,US,mobile,2020-12-02,2020-12-02,228,228,0,0,FALSE,408,0
438,396,BR,mobile,2021-01-26,2021-01-26,228,228,0,0,FALSE,2026,0
439,3182,US,desktop,2021-01-15,2021-01-15,228,228,0,0,FALSE,962,0
440,10204,IN,desktop,2020-11-29,2020-11-29,228,228,0,0,FALSE,937,0
441,17911,US,desktop,2021-01-12,2021-01-12,228,228,0,0,FALSE,980,0
442,24458,DE,desktop,2020-12-10,2020-12-10,228,228,0,0,FALSE,1023,0
443,9486,SG,desktop,2020-12-01,2020-12-01,228,228,0,0,FALSE,1406,0
444,11719,US,mobile,2020-12-11,2020-12-11,228,228,0,0,FALSE,802,0
445,12420,IN,mobile,2020-12-15,2020-12-15,228,228,0,0,FALSE,537,0
446,11351,IN,desktop,2020-12-09,2020-12-09,227,206,12,9,TRUE,1997,218
447,29366,RU,mobile,2020-12-09,2020-12-09,227,150,72,5,TRUE,1819,128
448,12397,US,desktop,2020-12-18,2020-12-18,227,192,30,5,TRUE,2191,54
449,22917,IN,desktop,2020-12-12,2020-12-12,226,216,8,2,TRUE,854,40
450,14100,US,tablet,2021-01-19,2021-01-20,226,166,54,6,TRUE,20547,90
451,10134,US,mobile,2020-12-08,2020-12-08,226,198,24,4,TRUE,2590,189
452,22314,PL,desktop,2020-12-02,2020-12-02,226,226,0,0,FALSE,678,0
453,19438,US,mobile,2021-01-01,2021-01-01,225,204,18,3,TRUE,874,77
454,5027,IN,desktop,2020-12-12,2020-12-12,225,213,8,4,TRUE,1190,57
455,30152,ES,mobile,2020-12-11,2020-12-11,225,216,6,3,TRUE,695,76
456,6957,AU,desktop,2021-01-20,2021-01-20,225,153,54,18,TRUE,2574,238
457,23989,US,desktop,2021-01-03,2021-01-03,225,204,21,0,FALSE,816,0
458,18702,TH,desktop,2020-12-08,2020-12-08,225,191,34,0,FALSE,1428,0
459,32074,PK,desktop,2021-01-15,2021-01-15,224,192,27,5,TRUE,889,79
460,14519,US,mobile,2020-12-05,2020-12-05,224,215,6,3,TRUE,1136,66
461,7032,CA,desktop,2021-01-14,2021-01-14,224,180,33,11,TRUE,490,34
462,29558,CA,desktop,2020-12-04,2020-12-04,224,210,14,0,FALSE,1649,0
463,4801,US,mobile,2020-12-22,2020-12-22,224,224,0,0,FALSE,1245,0
464,14958,GB,desktop,2020-12-08,2020-12-08,223,165,48,10,TRUE,3477,200
465,994,US,mobile,2021-01-06,2021-01-06,223,203,15,5,TRUE,745,31
466,8615,US,desktop,2020-12-15,2020-12-15,223,79,144,0,FALSE,3564,0
467,29996,SG,desktop,2021-01-04,2021-01-04,223,223,0,0,FALSE,2040,0
468,12345,US,mobile,2020-12-30,2020-12-30,222,168,51,3,TRUE,990,6
469,29282,US,mobile,2020-12-09,2020-12-09,222,207,12,3,TRUE,686,127
470,5730,US,desktop,2020-12-02,2020-12-02,222,192,24,6,TRUE,2324,180
471,18117,CA,desktop,2020-11-30,2020-11-30,222,192,20,10,TRUE,1342,121
472,30714,US,desktop,2021-01-10,2021-01-10,221,165,48,8,TRUE,2253,65
473,3963,GB,mobile,2020-12-22,2020-12-22,221,165,48,8,TRUE,1242,60
474,31729,ES,mobile,2020-12-08,2020-12-08,221,191,20,10,TRUE,2193,253
475,16605,US,desktop,2020-12-14,2020-12-14,221,130,82,9,TRUE,2591,81
476,25572,ES,desktop,2021-01-08,2021-01-08,221,197,24,0,FALSE,669,0
477,17046,US,desktop,2021-01-18,2021-01-18,220,204,12,4,TRUE,1301,120
478,26414,US,desktop,2020-12-22,2020-12-22,220,194,24,2,TRUE,1416,31
479,15599,GB,mobile,2020-12-22,2020-12-22,220,192,24,4,TRUE,1231,88
480,8447,US,desktop,2020-12-17,2020-12-17,220,192,21,7,TRUE,614,44
481,26606,SE,mobile,2020-12-12,2020-12-12,220,192,28,0,FALSE,3029,0
482,29556,ES,mobile,2020-12-03,2020-12-03,220,204,16,0,FALSE,388,0
483,273,TR,desktop,2020-11-26,2020-11-26,220,220,0,0,FALSE,996,0
484,21944,TR,mobile,2020-12-09,2020-12-09,219,180,32,7,TRUE,1173,100
485,14249,US,mobile,2020-12-01,2020-12-01,219,192,18,9,TRUE,1207,234
486,17713,US,desktop,2021-01-20,2021-01-20,219,204,15,0,FALSE,3494,0
487,21471,BR,mobile,2020-12-16,2020-12-16,218,204,12,2,TRUE,1814,62
488,3245,IN,desktop,2021-01-13,2021-01-13,218,191,27,0,FALSE,559,0
489,14457,US,desktop,2020-11-30,2020-11-30,217,178,26,13,TRUE,1535,79
490,2320,US,desktop,2020-12-24,2020-12-24,217,181,27,9,TRUE,1359,76
491,21447,US,desktop,2020-12-01,2020-12-01,217,195,22,0,FALSE,597,0
492,11342,PT,desktop,2020-12-07,2020-12-07,217,217,0,0,FALSE,982,0
493,18300,US,desktop,2020-11-29,2020-11-29,216,192,16,8,TRUE,1263,163
494,7311,US,mobile,2020-11-30,2020-11-30,216,198,12,6,TRUE,902,96
495,3321,ES,mobile,2021-01-20,2021-01-20,216,204,9,3,TRUE,577,102
496,11028,PL,mobile,2020-12-28,2020-12-29,216,204,9,3,TRUE,871,54
497,615,ID,desktop,2021-01-23,2021-01-23,216,180,27,9,TRUE,1033,199
498,18513,RU,mobile,2020-12-05,2020-12-05,216,204,8,4,TRUE,1339,36
499,32132,US,tablet,2021-01-19,2021-01-19,216,192,21,3,TRUE,1386,25
500,1163,ID,tablet,2020-12-22,2020-12-22,216,180,36,0,FALSE,2692,0
501,22001,US,desktop,2021-01-15,2021-01-15,216,204,12,0,FALSE,1274,0
502,127,KZ,desktop,2020-12-28,2020-12-28,216,144,72,0,FALSE,1674,0
503,20347,MA,desktop,2020-12-31,2020-12-31,216,216,0,0,FALSE,951,0
504,26148,US,desktop,2020-12-05,2020-12-05,216,216,0,0,FALSE,409,0
505,29793,IN,desktop,2020-12-04,2020-12-04,216,216,0,0,FALSE,673,0
506,13575,GB,mobile,2020-12-07,2020-12-07,216,216,0,0,FALSE,1114,0
507,6297,US,mobile,2021-01-30,2021-01-30,216,216,0,0,FALSE,2183,0
508,27912,US,mobile,2021-01-30,2021-01-30,216,216,0,0,FALSE,1777,0
509,32017,US,desktop,2021-01-24,2021-01-24,216,216,0,0,FALSE,645,0
510,30990,US,mobile,2020-12-25,2020-12-25,216,216,0,0,FALSE,1698,0
511,4825,VN,desktop,2020-12-22,2020-12-22,216,216,0,0,FALSE,808,0
512,23163,BY,desktop,2020-12-14,2020-12-14,216,216,0,0,FALSE,430,0
513,11395,NO,desktop,2020-12-08,2020-12-08,216,216,0,0,FALSE,638,0
514,32057,ES,desktop,2021-01-15,2021-01-15,215,215,0,0,FALSE,408,0
515,4938,US,desktop,2020-12-11,2020-12-11,214,204,8,2,TRUE,1423,34
516,1347,US,desktop,2021-01-22,2021-01-22,214,156,51,7,TRUE,3483,68
517,15143,PE,mobile,2020-12-03,2020-12-03,214,190,24,0,FALSE,1017,0
518,3733,GB,mobile,2020-12-02,2020-12-02,214,214,0,0,FALSE,729,0
519,8649,UA,desktop,2020-12-12,2020-12-12,213,182,28,3,TRUE,6609,30
520,1316,TN,desktop,2020-12-11,2020-12-11,213,168,40,5,TRUE,832,40
521,21631,TR,mobile,2020-11-30,2020-11-30,213,192,14,7,TRUE,1063,138
522,16502,GB,mobile,2020-12-19,2020-12-19,213,130,78,5,TRUE,1379,32
523,4947,US,desktop,2020-12-16,2020-12-16,213,178,34,1,TRUE,1842,16
524,14562,US,desktop,2020-12-14,2020-12-14,213,186,22,5,TRUE,6022,55
525,21658,IN,desktop,2020-12-16,2020-12-16,213,175,38,0,FALSE,297,0
526,19281,JP,desktop,2020-12-11,2020-12-11,212,180,26,6,TRUE,1193,66
527,3183,GB,mobile,2021-01-15,2021-01-15,212,156,48,8,TRUE,2906,173
528,13946,FR,desktop,2021-01-24,2021-01-24,212,156,48,8,TRUE,1034,83
529,14285,IN,desktop,2020-12-16,2020-12-16,212,202,8,2,TRUE,1077,184
530,20544,US,mobile,2020-12-17,2020-12-17,212,212,0,0,FALSE,1312,0
531,18164,CN,desktop,2020-12-11,2020-12-11,211,204,6,1,TRUE,2113,24
532,4435,PL,mobile,2020-12-18,2020-12-18,211,169,39,3,TRUE,1256,67
533,14139,IN,desktop,2021-01-20,2021-01-20,210,84,120,6,TRUE,3124,76
534,10896,IN,desktop,2020-12-28,2020-12-28,210,180,24,6,TRUE,1539,92
535,9606,IN,desktop,2021-01-24,2021-01-24,210,190,15,5,TRUE,927,102
536,9499,TW,desktop,2021-01-23,2021-01-23,210,192,18,0,FALSE,622,0
537,22274,GB,mobile,2020-12-03,2020-12-03,210,204,6,0,FALSE,765,0
538,32385,CA,desktop,2020-12-18,2020-12-18,209,146,54,9,TRUE,562,69
539,16041,IN,desktop,2020-12-14,2020-12-14,209,200,6,3,TRUE,823,64
540,23225,ES,desktop,2021-01-21,2021-01-21,208,160,36,12,TRUE,1142,112
541,20668,CA,mobile,2020-11-29,2020-11-29,208,201,7,0,FALSE,928,0
542,2466,US,desktop,2020-12-01,2020-12-01,207,192,12,3,TRUE,754,82
543,10735,ES,desktop,2020-12-01,2020-12-01,207,120,78,9,TRUE,491,36
544,26607,US,mobile,2020-12-12,2020-12-12,207,192,10,5,TRUE,827,34
545,30051,US,desktop,2020-12-29,2020-12-29,207,96,105,6,TRUE,4583,98
546,26746,US,desktop,2020-12-29,2020-12-29,207,207,0,0,FALSE,1069,0
547,11897,US,desktop,2021-01-23,2021-01-23,206,136,60,10,TRUE,521,63
548,18736,ES,desktop,2020-12-17,2020-12-17,206,121,81,4,TRUE,1935,33
549,25572,ES,desktop,2021-01-05,2021-01-05,206,206,0,0,FALSE,1558,0
550,14877,CA,mobile,2021-01-26,2021-01-26,204,180,18,6,TRUE,682,69
551,24694,ZA,mobile,2021-01-06,2021-01-06,204,204,0,0,FALSE,449,0
552,7444,US,mobile,2020-12-31,2020-12-31,204,204,0,0,FALSE,590,0
553,26912,JP,desktop,2021-01-16,2021-01-16,204,204,0,0,FALSE,1065,0
554,27949,ES,desktop,2021-01-01,2021-01-01,204,204,0,0,FALSE,423,0
555,23321,US,mobile,2020-12-06,2020-12-06,204,204,0,0,FALSE,544,0
556,3768,US,mobile,2020-12-02,2020-12-02,204,204,0,0,FALSE,419,0
557,20531,US,desktop,2020-12-02,2020-12-02,204,204,0,0,FALSE,692,0
558,19587,PE,desktop,2021-01-10,2021-01-10,204,204,0,0,FALSE,411,0
559,19913,IN,desktop,2021-01-25,2021-01-25,204,204,0,0,FALSE,1111,0
560,7016,CA,desktop,2020-12-23,2020-12-23,204,204,0,0,FALSE,1079,0
561,721,US,desktop,2020-12-23,2020-12-23,204,204,0,0,FALSE,385,0
562,12024,CA,mobile,2020-12-22,2020-12-22,204,204,0,0,FALSE,392,0
563,10607,IN,desktop,2021-01-20,2021-01-20,204,204,0,0,FALSE,149,0
564,28841,US,desktop,2020-12-01,2020-12-01,204,204,0,0,FALSE,373,0
565,8401,RU,mobile,2020-12-01,2020-12-01,204,204,0,0,FALSE,1523,0
566,7737,US,desktop,2020-12-08,2020-12-08,204,204,0,0,FALSE,561,0
567,30181,US,desktop,2020-12-11,2020-12-11,204,204,0,0,FALSE,579,0
568,1321,IN,desktop,2020-12-11,2020-12-11,204,204,0,0,FALSE,944,0
569,18161,US,desktop,2020-12-16,2020-12-16,204,204,0,0,FALSE,1687,0
570,26365,US,desktop,2020-12-15,2020-12-15,204,204,0,0,FALSE,766,0
571,1615,PL,desktop,2020-12-15,2020-12-15,204,204,0,0,FALSE,434,0
572,26424,CA,desktop,2020-12-12,2020-12-12,204,204,0,0,FALSE,664,0
573,12227,MY,mobile,2020-12-12,2020-12-12,204,204,0,0,FALSE,409,0
574,6198,IT,desktop,2020-12-02,2020-12-02,203,190,10,3,TRUE,1274,52
575,846,CA,desktop,2020-12-01,2020-12-01,203,121,78,4,TRUE,7788,21
576,3294,CA,desktop,2020-12-10,2020-12-10,203,119,76,8,TRUE,2191,176
577,20023,US,desktop,2020-12-19,2020-12-19,203,168,30,5,TRUE,1549,64
578,25281,US,mobile,2020-11-28,2020-11-28,203,203,0,0,FALSE,3717,0
579,10021,US,desktop,2020-12-08,2020-12-08,202,180,18,4,TRUE,5358,52
580,24729,ZA,desktop,2020-12-14,2020-12-14,202,177,20,5,TRUE,1639,56
581,1620,US,mobile,2020-12-15,2020-12-15,201,174,24,3,TRUE,1904,104
582,24803,US,desktop,2021-01-13,2021-01-13,201,173,24,4,TRUE,1509,80
583,3791,CA,mobile,2020-12-04,2020-12-04,201,192,6,3,TRUE,424,61
584,25516,US,mobile,2020-11-26,2020-11-26,201,126,75,0,FALSE,3547,0
585,7316,US,desktop,2020-11-30,2020-11-30,200,180,16,4,TRUE,776,82
586,29322,US,mobile,2020-12-24,2020-12-24,200,168,24,8,TRUE,682,47
587,2838,IQ,desktop,2020-12-08,2020-12-08,200,180,16,4,TRUE,974,48
588,118,US,desktop,2020-12-31,2020-12-31,200,155,45,0,FALSE,1633,0
589,15812,US,desktop,2020-12-12,2020-12-12,198,192,4,2,TRUE,1711,30
590,30338,TW,mobile,2020-12-29,2020-12-29,198,186,9,3,TRUE,853,55
591,27362,US,desktop,2020-12-04,2020-12-04,198,180,16,2,TRUE,1224,160
592,6234,US,desktop,2020-12-16,2020-12-16,198,168,20,10,TRUE,1982,71
593,28642,SA,desktop,2020-12-01,2020-12-01,198,198,0,0,FALSE,1311,0
594,12414,IN,mobile,2020-12-15,2020-12-15,198,198,0,0,FALSE,1680,0
595,21741,BR,tablet,2020-12-27,2020-12-27,197,168,27,2,TRUE,3261,56
596,17029,US,mobile,2020-12-18,2020-12-18,197,74,102,21,TRUE,2741,224
597,13664,GB,desktop,2020-12-08,2020-12-08,197,188,6,3,TRUE,3285,70
598,30468,US,desktop,2020-12-16,2020-12-16,197,155,42,0,FALSE,434,0
599,10541,GR,desktop,2021-01-19,2021-01-19,196,144,48,4,TRUE,1884,86
600,28019,FR,desktop,2020-12-08,2020-12-08,196,144,52,0,FALSE,734,0
601,8570,MY,desktop,2020-11-29,2020-11-29,195,156,34,5,TRUE,1621,142
602,19971,CA,desktop,2021-01-21,2021-01-21,195,115,72,8,TRUE,1070,82
603,25766,FR,mobile,2020-12-15,2020-12-15,195,180,12,3,TRUE,2478,72
604,25824,PE,mobile,2020-12-01,2020-12-01,195,168,22,5,TRUE,858,134
605,19270,TW,desktop,2020-12-10,2020-12-10,195,145,40,10,TRUE,1867,282
606,888,TW,mobile,2020-12-05,2020-12-05,195,142,46,7,TRUE,1184,64
607,15633,US,mobile,2020-12-21,2020-12-21,195,168,27,0,FALSE,2097,0
608,6339,US,mobile,2021-01-01,2021-01-01,195,159,36,0,FALSE,1211,0
609,14007,JP,desktop,2021-01-15,2021-01-15,195,168,27,0,FALSE,956,0
610,4588,IN,desktop,2020-11-27,2020-11-27,194,180,7,7,TRUE,2450,84
611,535,IN,mobile,2020-12-10,2020-12-10,194,180,14,0,FALSE,1485,0
612,26889,US,mobile,2020-12-15,2020-12-15,193,193,0,0,FALSE,1416,0
613,14153,US,mobile,2021-01-20,2021-01-20,192,132,54,6,TRUE,521,82
614,26872,DE,desktop,2020-12-17,2020-12-17,192,180,8,4,TRUE,1778,71
615,10749,IT,mobile,2020-12-16,2020-12-16,192,180,8,4,TRUE,1197,53
616,10921,BG,mobile,2020-12-01,2020-12-01,192,176,16,0,FALSE,688,0
617,32389,US,desktop,2020-12-18,2020-12-18,192,192,0,0,FALSE,247,0
618,13172,US,desktop,2020-11-18,2020-11-18,192,192,0,0,FALSE,2213,0
619,12943,LK,mobile,2020-12-04,2020-12-04,192,192,0,0,FALSE,2438,0
620,25719,US,desktop,2020-12-09,2020-12-09,192,192,0,0,FALSE,1329,0
621,22253,TR,desktop,2020-12-03,2020-12-03,192,192,0,0,FALSE,1015,0
622,29027,US,mobile,2020-12-03,2020-12-03,192,192,0,0,FALSE,564,0
623,12329,MA,desktop,2020-12-30,2020-12-30,192,192,0,0,FALSE,249,0
624,317,US,tablet,2021-01-04,2021-01-04,192,192,0,0,FALSE,500,0
625,30781,US,mobile,2020-12-20,2020-12-20,192,192,0,0,FALSE,449,0
626,32341,US,desktop,2020-11-28,2020-11-28,192,192,0,0,FALSE,390,0
627,9268,US,mobile,2021-01-21,2021-01-21,192,192,0,0,FALSE,1137,0
628,26359,US,desktop,2020-12-12,2020-12-12,192,192,0,0,FALSE,307,0
629,7374,US,mobile,2021-01-08,2021-01-08,191,161,27,3,TRUE,1803,106
630,25630,CN,mobile,2021-01-29,2021-01-29,191,191,0,0,FALSE,1448,0
631,3968,US,desktop,2021-01-08,2021-01-08,191,191,0,0,FALSE,559,0
632,7430,US,desktop,2020-12-28,2020-12-28,190,155,30,5,TRUE,3175,133
633,27311,CA,mobile,2020-12-19,2020-12-19,190,134,48,8,TRUE,2896,200
634,25477,US,desktop,2020-11-26,2020-11-26,190,187,3,0,FALSE,902,0
635,26865,US,mobile,2020-12-14,2020-12-14,190,144,46,0,FALSE,2103,0
636,19565,CN,desktop,2020-12-15,2020-12-15,189,138,46,5,TRUE,1279,95
637,12316,US,desktop,2020-12-30,2020-12-30,189,96,87,6,TRUE,1181,36
638,3372,US,desktop,2020-12-23,2020-12-23,189,182,6,1,TRUE,786,11
639,13588,US,desktop,2020-12-07,2020-12-07,189,189,0,0,FALSE,1185,0
640,12138,CA,desktop,2020-12-11,2020-12-11,189,189,0,0,FALSE,645,0
641,14907,US,tablet,2020-12-09,2020-12-09,188,158,24,6,TRUE,937,50
642,31276,IN,mobile,2020-12-10,2020-12-10,188,182,4,2,TRUE,1117,46
643,16726,TW,mobile,2021-01-23,2021-01-23,188,108,72,8,TRUE,1223,105
644,7439,IN,desktop,2020-12-28,2020-12-28,188,180,6,2,TRUE,1116,122
